employee_id,name,age,city,department,education,experience_years,salary,performance_score,projects_completed,hours_per_week,last_review_notes
1718,Usman,27.0,Islamabad,Frontend,PhD,5.0,133144.0,76.57,1.0,36.0,training training pipeline learning model prediction feature
1719,Zara,,Islamabad,ML,PhD,,104824.0,69.99,5.0,47.0,prediction feature pipeline training learning analysis
1720,Fatima,35.0,Quetta,ML,Bachelors,13.0,63525.0,97.69,,51.0,learning learning data system feature feature
1721,Ayesha,,Quetta,Data,Bachelors,12.0,,82.11,11.0,43.0,feature model pipeline system learning training neural neural feature data training system
1722,Ali,38.0,Lahore,Frontend,PhD,9.0,81846.0,64.91,9.0,37.0,model system feature system pipeline learning feature
1723,Fatima,,Peshawar,AI,PhD,2.0,117261.0,56.32,9.0,53.0,feature learning neural prediction training prediction analysis pipeline prediction neural feature
1724,Ali,,Islamabad,ML,Bachelors,14.0,,92.13,2.0,49.0,model system prediction learning model feature
1725,Zara,26.0,,Frontend,PhD,2.0,47265.0,68.11,,51.0,prediction model pipeline feature pipeline analysis data
1726,Ayesha,40.0,Quetta,Frontend,,6.0,62763.0,83.02,,43.0,training feature training feature system system training prediction pipeline learning neural
1727,Usman,,Quetta,AI,Masters,12.0,55733.0,73.54,,34.0,
1728,Sara,,Quetta,Frontend,Masters,1.0,152196.0,59.95,19.0,38.0,
1729,Hina,,,Frontend,PhD,0.0,131038.0,80.08,18.0,37.0,analysis feature learning model feature analysis data feature feature
1730,Usman,36.0,Quetta,Frontend,,8.0,77420.0,53.03,13.0,31.0,feature training data analysis learning feature
1731,Sara,38.0,Lahore,ML,PhD,8.0,61058.0,70.67,1.0,57.0,neural analysis model system data feature
1732,Ahmed,,Quetta,AI,PhD,6.0,,77.33,4.0,45.0,system data feature feature pipeline feature analysis data
1733,Omar,43.0,Karachi,Frontend,Bachelors,6.0,126489.0,71.8,19.0,,analysis learning feature neural learning neural neural model neural learning
1734,Bilal,28.0,Peshawar,Frontend,Bachelors,2.0,124664.0,87.43,7.0,36.0,neural system analysis analysis analysis system data neural
1735,Bilal,38.0,Karachi,ML,Bachelors,9.0,,91.4,6.0,45.0,prediction pipeline prediction feature neural learning analysis neural neural prediction analysis
1736,Hina,41.0,Quetta,AI,Masters,14.0,46041.0,88.56,5.0,36.0,pipeline neural model learning analysis prediction
1737,Ayesha,21.0,Lahore,Data,PhD,1.0,118209.0,51.94,,56.0,pipeline neural learning analysis model learning
1738,Zara,43.0,Islamabad,ML,Bachelors,10.0,,59.71,,43.0,system system data model learning feature neural prediction system data
1739,Ayesha,28.0,Quetta,AI,PhD,6.0,176491.0,,17.0,43.0,training neural learning system training neural analysis
1740,Zara,26.0,Lahore,Frontend,Masters,8.0,155158.0,96.74,18.0,41.0,prediction feature neural feature pipeline feature analysis neural neural neural training system
1741,Ayesha,25.0,Peshawar,AI,Masters,0.0,41468.0,91.75,9.0,30.0,system prediction system model pipeline neural data model learning model pipeline
1742,Omar,35.0,Karachi,AI,Bachelors,12.0,64309.0,92.13,13.0,30.0,analysis learning analysis learning pipeline analysis model analysis learning
1743,Ahmed,42.0,Karachi,AI,Bachelors,13.0,112255.0,65.16,2.0,41.0,
1744,Ahmed,35.0,Karachi,Data,PhD,3.0,121899.0,71.47,17.0,49.0,
1745,Sara,22.0,Peshawar,AI,Bachelors,5.0,68718.0,73.54,,50.0,
1746,Fatima,21.0,Lahore,Data,PhD,6.0,,57.87,5.0,44.0,
1747,Ahmed,43.0,Peshawar,Frontend,Bachelors,9.0,90281.0,51.55,9.0,33.0,data prediction training model data analysis data analysis analysis prediction
1748,Ahmed,,,Data,PhD,6.0,153451.0,97.35,11.0,,model neural neural neural neural data training data prediction
1749,Usman,31.0,Quetta,Frontend,PhD,9.0,40767.0,62.04,6.0,45.0,data analysis feature system neural model
1750,Usman,30.0,Islamabad,Frontend,PhD,1.0,174967.0,62.0,16.0,,feature learning analysis learning data prediction prediction analysis
1751,Sara,,Peshawar,Data,PhD,,,54.17,0.0,36.0,model neural training data prediction
1752,Fatima,,Peshawar,ML,Masters,3.0,158142.0,96.43,17.0,58.0,model prediction data data pipeline
1753,Hina,37.0,Lahore,Backend,,4.0,,78.99,14.0,53.0,
1754,Usman,28.0,Lahore,AI,,13.0,116870.0,83.35,18.0,51.0,
1755,Hina,35.0,Peshawar,Backend,Masters,11.0,58174.0,95.58,0.0,,data prediction system neural analysis model pipeline pipeline model
1756,Ali,,Karachi,AI,Masters,0.0,164357.0,67.28,,45.0,model model learning analysis pipeline neural system model training pipeline analysis training
1757,Usman,37.0,,AI,PhD,0.0,139189.0,81.08,14.0,53.0,pipeline system training training system learning feature pipeline model neural prediction neural
1758,Omar,32.0,Lahore,Frontend,Masters,9.0,,,,37.0,feature feature pipeline feature learning training pipeline training
1759,Fatima,28.0,,AI,PhD,2.0,76674.0,59.34,0.0,52.0,data neural system data prediction feature data learning
1760,Sara,34.0,Quetta,AI,,14.0,77260.0,91.56,7.0,51.0,learning data analysis learning learning feature pipeline pipeline learning analysis feature
1761,Ali,24.0,,Data,PhD,14.0,,88.34,11.0,35.0,data analysis data analysis feature learning pipeline
1762,Fatima,21.0,Karachi,Backend,Masters,9.0,57194.0,67.53,,39.0,pipeline training model neural pipeline pipeline training system training
1763,Omar,21.0,,Data,Bachelors,2.0,,68.84,11.0,45.0,data pipeline neural system feature training data data neural neural model
1764,Fatima,39.0,Islamabad,AI,PhD,11.0,170864.0,76.68,12.0,40.0,system training training prediction data pipeline prediction prediction
1765,Omar,36.0,Islamabad,Frontend,Bachelors,7.0,83723.0,50.01,0.0,,
1766,Omar,34.0,,Data,Bachelors,8.0,116298.0,62.06,18.0,58.0,training data neural prediction training training analysis data model analysis
1767,Hina,41.0,Karachi,Data,Masters,14.0,99238.0,60.41,5.0,35.0,feature pipeline analysis model model model system training model learning prediction neural
1768,Ayesha,36.0,Karachi,ML,Bachelors,13.0,145433.0,62.52,,,pipeline neural learning model model training neural pipeline neural
1769,Ali,,Islamabad,AI,Masters,10.0,147092.0,90.3,3.0,,neural neural neural pipeline learning
1770,Fatima,29.0,,Frontend,Bachelors,11.0,42147.0,63.98,4.0,50.0,neural system learning learning analysis
1771,Zara,22.0,Lahore,Data,,0.0,78445.0,59.58,6.0,48.0,analysis training prediction learning analysis system
1772,Ali,38.0,,Data,,13.0,146170.0,75.21,3.0,41.0,feature neural data feature model system neural prediction feature system training feature
1773,Ayesha,26.0,,Frontend,PhD,10.0,173085.0,93.28,19.0,53.0,neural pipeline data prediction analysis pipeline learning
1774,Ali,,Peshawar,AI,PhD,1.0,125617.0,,3.0,56.0,analysis training training neural learning data prediction feature
1775,Ahmed,21.0,Islamabad,ML,Bachelors,9.0,93502.0,53.93,,35.0,learning neural pipeline neural pipeline training analysis system data system
1776,Zara,29.0,Quetta,Data,PhD,1.0,,67.82,4.0,59.0,neural feature model data model data
1777,Ayesha,36.0,,ML,,14.0,77755.0,87.38,8.0,47.0,neural data neural feature training training system neural
1778,Hina,,Quetta,Backend,Bachelors,3.0,179805.0,77.53,1.0,42.0,system model model learning data
1779,Fatima,29.0,Islamabad,AI,,1.0,49479.0,90.84,,36.0,pipeline prediction system prediction learning data data data
1780,Bilal,41.0,Karachi,Backend,PhD,,115361.0,,,,system analysis learning model training prediction model
1781,Ayesha,33.0,,Backend,,12.0,164232.0,,15.0,42.0,system feature learning prediction system data training
1782,Sara,29.0,Lahore,Backend,PhD,14.0,145586.0,80.19,16.0,50.0,prediction prediction prediction training training model learning
1783,Fatima,31.0,Peshawar,AI,Masters,8.0,121171.0,74.67,19.0,37.0,feature learning system system analysis prediction data
1784,Ayesha,24.0,Islamabad,AI,,6.0,154151.0,52.0,,59.0,
1785,Ahmed,22.0,Islamabad,Frontend,Bachelors,11.0,126296.0,99.22,10.0,50.0,model feature training training prediction training data model
1786,Bilal,,Lahore,ML,,5.0,177934.0,69.17,1.0,46.0,feature pipeline learning system training feature system analysis learning feature analysis neural
1787,Ahmed,34.0,Quetta,ML,Bachelors,,,57.61,0.0,38.0,neural analysis pipeline feature pipeline data training neural data data neural system
1788,Bilal,,Karachi,Frontend,Bachelors,9.0,96022.0,83.34,1.0,49.0,prediction system analysis learning model neural system
1789,Sara,,Quetta,Frontend,Bachelors,0.0,101991.0,64.21,8.0,42.0,neural pipeline neural neural neural
1790,Fatima,39.0,Quetta,Backend,Masters,10.0,89853.0,,,31.0,
1791,Hina,26.0,Lahore,Frontend,,,,79.34,14.0,33.0,learning system analysis system pipeline data
1792,Ahmed,22.0,Lahore,Data,Bachelors,8.0,,72.29,9.0,59.0,learning pipeline learning training feature analysis data feature data
1793,Ahmed,38.0,Lahore,ML,Bachelors,4.0,112361.0,91.81,,58.0,feature neural neural analysis pipeline neural analysis feature learning system
1794,Omar,33.0,Peshawar,Frontend,Masters,10.0,117990.0,63.25,9.0,54.0,feature data data analysis analysis neural training system
1795,Bilal,29.0,Quetta,Data,PhD,4.0,129787.0,72.43,16.0,31.0,system learning feature pipeline data neural
1796,Usman,43.0,Islamabad,Data,PhD,5.0,80736.0,76.88,,33.0,system analysis learning prediction model
1797,Fatima,39.0,Karachi,Data,Masters,,64530.0,83.18,17.0,47.0,system neural pipeline neural feature analysis system model feature prediction
1798,Bilal,33.0,,Data,Masters,,146080.0,,,34.0,prediction prediction analysis feature prediction analysis system
1799,Omar,31.0,Islamabad,Backend,PhD,7.0,114255.0,69.74,8.0,48.0,data system analysis learning learning analysis neural training model learning analysis
1800,Ali,21.0,Quetta,Data,Masters,7.0,175958.0,82.3,15.0,39.0,training pipeline model learning prediction
1801,Bilal,44.0,Lahore,Backend,PhD,13.0,,57.53,3.0,47.0,data data pipeline model model analysis learning training neural learning learning
1802,Hina,42.0,,Backend,PhD,7.0,158623.0,,15.0,59.0,neural model prediction training learning data neural feature neural pipeline prediction
1803,Fatima,27.0,Karachi,Data,,0.0,77387.0,,,54.0,analysis pipeline data model learning model system training
1804,Omar,41.0,Peshawar,ML,Bachelors,,152260.0,86.48,,50.0,
1805,Ali,35.0,,Data,PhD,7.0,178928.0,51.02,,39.0,system training training neural learning pipeline neural system pipeline
1806,Zara,21.0,Karachi,Data,PhD,4.0,70988.0,60.26,9.0,34.0,system prediction data training data pipeline
1807,Omar,,Islamabad,Data,PhD,8.0,116448.0,74.35,15.0,,pipeline model feature prediction prediction neural feature learning system
1808,Zara,27.0,Islamabad,ML,PhD,1.0,153430.0,93.91,3.0,51.0,analysis feature neural learning data model
1809,Fatima,35.0,Peshawar,AI,PhD,8.0,,76.36,12.0,42.0,model pipeline feature system feature
1810,Ahmed,41.0,Peshawar,AI,PhD,11.0,59360.0,96.49,15.0,52.0,system model learning prediction system feature neural model
1811,Omar,39.0,Lahore,Backend,,13.0,,74.19,19.0,46.0,feature neural neural data learning training pipeline learning
1812,Sara,21.0,Islamabad,Backend,,7.0,74160.0,74.52,5.0,38.0,analysis system model feature pipeline learning
1813,Zara,37.0,Karachi,ML,Masters,8.0,46789.0,55.99,10.0,53.0,learning feature training analysis neural model pipeline analysis pipeline pipeline
1814,Hina,37.0,,Frontend,Masters,3.0,,90.13,,41.0,system system model model feature feature
1815,Sara,23.0,Lahore,AI,PhD,0.0,105641.0,62.35,19.0,,
1816,Ayesha,32.0,Peshawar,Backend,PhD,0.0,,94.98,9.0,43.0,prediction model training pipeline feature model analysis training
1817,Ayesha,26.0,Peshawar,AI,Masters,,126673.0,95.54,0.0,,analysis learning data analysis prediction learning data system learning neural
1818,Ali,31.0,,ML,Masters,1.0,45544.0,97.17,19.0,52.0,model data data pipeline data pipeline model training neural feature
1819,Ahmed,23.0,Karachi,ML,PhD,13.0,103248.0,76.01,10.0,34.0,
1820,Fatima,28.0,Peshawar,Frontend,PhD,7.0,74550.0,83.85,,48.0,system pipeline training system training neural system
1821,Omar,34.0,Quetta,Frontend,Masters,,93693.0,88.93,13.0,57.0,system pipeline data analysis prediction data pipeline training system feature feature pipeline
1822,Usman,34.0,Peshawar,ML,Masters,10.0,,,7.0,,learning neural data system pipeline
1823,Hina,30.0,Quetta,Backend,Masters,4.0,120021.0,80.05,,38.0,prediction analysis prediction feature system data pipeline feature
1824,Zara,22.0,Lahore,AI,Bachelors,4.0,55605.0,51.71,3.0,59.0,pipeline data model training system data analysis prediction pipeline data pipeline
1825,Fatima,34.0,Lahore,Data,Masters,1.0,90713.0,74.88,6.0,36.0,pipeline system system neural model training model learning
1826,Sara,29.0,,Frontend,Bachelors,6.0,,57.74,9.0,56.0,prediction learning learning analysis feature data analysis
1827,Ayesha,23.0,Islamabad,Data,PhD,12.0,98466.0,59.15,18.0,55.0,feature system feature data learning data data neural pipeline data feature
1828,Hina,41.0,Quetta,Backend,PhD,7.0,43981.0,68.25,3.0,,prediction system system neural neural pipeline
1829,Usman,28.0,Karachi,Frontend,Masters,9.0,155631.0,71.62,1.0,37.0,feature training feature model system training feature prediction analysis learning feature
1830,Omar,36.0,Peshawar,Data,PhD,12.0,159238.0,81.16,17.0,,system system data analysis neural system feature learning prediction
1831,Ali,22.0,Karachi,Backend,PhD,,135335.0,,13.0,51.0,model analysis feature neural prediction
1832,Usman,26.0,Peshawar,AI,PhD,1.0,147441.0,75.18,15.0,57.0,prediction system neural pipeline analysis neural model prediction system analysis learning
1833,Hina,41.0,Islamabad,Backend,PhD,9.0,,59.13,,43.0,prediction feature feature system feature pipeline system model system neural data
1834,Usman,32.0,Islamabad,Frontend,Bachelors,3.0,165580.0,78.7,,40.0,model training pipeline pipeline pipeline pipeline data neural pipeline data pipeline prediction
1835,Hina,25.0,Islamabad,ML,Bachelors,4.0,,81.87,,43.0,model feature pipeline prediction system analysis prediction
1836,Hina,22.0,,AI,Masters,12.0,172596.0,77.84,13.0,50.0,training learning neural pipeline analysis analysis training analysis
1837,Bilal,36.0,,Data,Masters,1.0,158454.0,86.91,3.0,,feature prediction training learning analysis feature training data data feature pipeline
1838,Zara,25.0,Lahore,Frontend,Masters,0.0,89402.0,66.78,18.0,32.0,prediction training model model pipeline
1839,Ayesha,35.0,,ML,PhD,,131656.0,88.26,1.0,57.0,pipeline feature learning system feature learning learning prediction neural training learning
1840,Bilal,32.0,,Backend,PhD,13.0,105614.0,,,58.0,feature training learning prediction training
1841,Omar,24.0,Peshawar,ML,Bachelors,0.0,131009.0,74.21,,58.0,
1842,Bilal,35.0,Peshawar,Frontend,Bachelors,12.0,85836.0,82.41,,52.0,data prediction pipeline feature model
1843,Ahmed,31.0,Lahore,Frontend,Masters,14.0,171049.0,50.92,15.0,47.0,analysis model pipeline prediction feature prediction neural system
1844,Ahmed,36.0,Peshawar,ML,Bachelors,3.0,116407.0,82.7,,32.0,system pipeline system system data system system pipeline prediction training training
1845,Ayesha,43.0,Lahore,Backend,Bachelors,1.0,47610.0,80.93,17.0,,neural pipeline feature training learning
1846,Usman,26.0,,ML,Bachelors,10.0,149381.0,,10.0,41.0,
1847,Zara,34.0,Karachi,Frontend,,3.0,55791.0,54.29,6.0,44.0,analysis pipeline model pipeline prediction system pipeline training prediction feature pipeline data
1848,Ayesha,38.0,Quetta,Frontend,Bachelors,7.0,98047.0,54.55,8.0,47.0,neural pipeline model neural prediction prediction prediction training prediction feature data learning
1849,Hina,32.0,Islamabad,Data,Masters,7.0,110246.0,96.16,3.0,34.0,training training feature feature model neural model
1850,Sara,,Islamabad,Data,Masters,14.0,126148.0,,,36.0,learning neural learning pipeline data data feature pipeline model neural feature learning
1851,Zara,,Islamabad,AI,Bachelors,10.0,85890.0,56.36,3.0,40.0,prediction feature data data neural training learning learning analysis feature
1852,Zara,41.0,Quetta,Frontend,Masters,,,,,55.0,
1853,Hina,43.0,Peshawar,Data,,8.0,72888.0,79.62,,56.0,system feature feature system pipeline analysis training training data learning
1854,Hina,31.0,Karachi,ML,Bachelors,12.0,177821.0,91.78,8.0,40.0,learning system analysis learning prediction analysis
1855,Ali,43.0,Islamabad,Backend,PhD,14.0,86531.0,,11.0,56.0,training prediction analysis model model analysis training
1856,Ayesha,36.0,Islamabad,ML,Masters,,155652.0,61.83,1.0,44.0,
1857,Hina,35.0,Islamabad,Backend,Masters,14.0,60608.0,94.49,,39.0,training neural neural pipeline learning pipeline training feature analysis
1858,Ahmed,41.0,,Data,PhD,11.0,120986.0,50.46,4.0,44.0,analysis pipeline data training analysis pipeline data data prediction
1859,Omar,35.0,Islamabad,AI,Masters,4.0,123996.0,60.07,4.0,42.0,prediction system training data feature
1860,Sara,24.0,Karachi,ML,,6.0,96017.0,97.95,19.0,,feature model training learning neural system prediction pipeline
1861,Ayesha,,Islamabad,ML,PhD,2.0,97676.0,80.67,4.0,46.0,prediction analysis system pipeline prediction feature system
1862,Fatima,39.0,,ML,,,,,3.0,42.0,
1863,Ahmed,35.0,Quetta,Backend,PhD,3.0,,53.35,8.0,39.0,
1864,Usman,24.0,Karachi,Data,Masters,,73123.0,,9.0,54.0,system training learning feature training
1865,Hina,41.0,Quetta,ML,PhD,8.0,134346.0,62.24,,30.0,prediction neural training prediction model prediction learning model prediction pipeline analysis
1866,Fatima,33.0,Karachi,ML,PhD,9.0,,94.07,9.0,30.0,pipeline neural model data neural pipeline prediction
1867,Hina,42.0,Quetta,AI,,9.0,87599.0,70.8,9.0,59.0,
1868,Zara,39.0,Quetta,AI,,13.0,85406.0,,18.0,44.0,
1869,Ahmed,22.0,Karachi,Data,,11.0,,95.91,9.0,45.0,pipeline model analysis system prediction feature data learning system
1870,Zara,34.0,Peshawar,Data,,0.0,107560.0,70.4,,41.0,neural feature system training feature analysis model
1871,Ali,24.0,Quetta,Frontend,Bachelors,1.0,144143.0,59.56,16.0,,
1872,Zara,36.0,Islamabad,AI,PhD,4.0,94943.0,75.86,,53.0,analysis training learning learning data
1873,Ali,41.0,Peshawar,Frontend,Bachelors,2.0,115839.0,95.4,5.0,35.0,model data feature model learning data prediction
1874,Ali,40.0,Karachi,Backend,Masters,1.0,,90.22,14.0,35.0,
1875,Fatima,34.0,Peshawar,Frontend,Masters,0.0,65345.0,53.29,,41.0,
1876,Hina,35.0,Lahore,ML,PhD,,90390.0,84.63,17.0,54.0,prediction pipeline data system learning pipeline model data
1877,Usman,,Lahore,Frontend,Masters,2.0,99557.0,,3.0,44.0,
1878,Zara,28.0,Quetta,Data,Bachelors,,41906.0,95.37,,,
1879,Ahmed,36.0,,Backend,PhD,11.0,47961.0,56.12,15.0,53.0,model pipeline model learning learning analysis model pipeline system system data
1880,Ali,30.0,,ML,Masters,0.0,159289.0,,18.0,33.0,data model prediction data prediction feature learning analysis
1881,Hina,,Peshawar,Frontend,Masters,11.0,117567.0,,,59.0,analysis training model system analysis data data model model
1882,Sara,38.0,,Backend,,0.0,120664.0,70.5,,31.0,
1883,Ayesha,,Quetta,Backend,Bachelors,7.0,121199.0,74.1,9.0,56.0,pipeline feature pipeline learning analysis
1884,Fatima,,Peshawar,ML,,14.0,139764.0,,1.0,,model feature prediction feature data pipeline feature learning prediction
1885,Usman,33.0,Quetta,Frontend,,2.0,162357.0,63.91,3.0,41.0,analysis data neural prediction training training system training prediction neural system model
1886,Bilal,24.0,,Backend,,10.0,120729.0,66.23,5.0,36.0,
1887,Fatima,31.0,Lahore,Backend,PhD,,90568.0,97.26,10.0,49.0,training model prediction pipeline prediction learning neural pipeline pipeline analysis learning model
1888,Sara,27.0,Lahore,AI,Masters,6.0,149349.0,64.13,13.0,38.0,prediction feature feature feature feature data feature prediction
1889,Ayesha,32.0,Quetta,Backend,Masters,9.0,113302.0,73.04,15.0,38.0,pipeline prediction pipeline training analysis
1890,Sara,30.0,Karachi,AI,PhD,2.0,,,,,learning system learning system model neural learning prediction
1891,Zara,27.0,Quetta,Frontend,PhD,,,58.11,1.0,43.0,prediction data analysis feature learning data data data feature analysis
1892,Ali,33.0,Quetta,Frontend,Bachelors,3.0,77146.0,,,30.0,prediction prediction prediction analysis training prediction training training
1893,Usman,27.0,Islamabad,Frontend,Masters,3.0,80297.0,86.93,,52.0,system pipeline system system model
1894,Omar,44.0,Islamabad,Data,Masters,4.0,126394.0,93.34,16.0,50.0,neural model neural learning analysis training neural
1895,Ali,37.0,Islamabad,Frontend,Masters,,167173.0,81.31,,52.0,model feature data neural system system training analysis data prediction pipeline neural
1896,Omar,30.0,,Backend,PhD,6.0,165942.0,83.45,6.0,41.0,system neural system training learning learning model
1897,Ayesha,30.0,Karachi,ML,Bachelors,13.0,,56.31,18.0,,
1898,Hina,44.0,,AI,Masters,13.0,84460.0,97.29,,,system feature training analysis prediction training system
1899,Bilal,24.0,Islamabad,Data,PhD,3.0,102119.0,56.63,,42.0,prediction feature learning system model pipeline
1900,Ahmed,40.0,Karachi,Frontend,Masters,7.0,172851.0,88.73,3.0,59.0,pipeline system prediction feature neural
1901,Ali,24.0,,Frontend,,12.0,45057.0,63.24,17.0,56.0,data model neural pipeline feature learning data learning data
1902,Usman,42.0,Quetta,ML,Masters,5.0,59157.0,96.68,7.0,,pipeline neural neural feature learning feature pipeline learning
1903,Sara,,Peshawar,ML,Bachelors,13.0,75030.0,86.0,18.0,49.0,data learning model prediction prediction neural pipeline
1904,Usman,42.0,Quetta,Data,Bachelors,0.0,148612.0,87.69,5.0,47.0,training system analysis feature prediction data
1905,Ayesha,21.0,Peshawar,AI,Masters,0.0,155080.0,60.95,0.0,48.0,neural analysis pipeline system data data system neural system model model
1906,Omar,32.0,,Frontend,Masters,8.0,123028.0,72.15,7.0,45.0,pipeline system data data pipeline
1907,Sara,44.0,Peshawar,Data,Bachelors,9.0,176260.0,,0.0,56.0,learning prediction system system model model analysis training system feature system
1908,Ahmed,33.0,Islamabad,Backend,PhD,5.0,69680.0,88.5,18.0,43.0,data data analysis model learning pipeline pipeline model prediction training
1909,Ahmed,30.0,Lahore,Backend,Bachelors,9.0,142302.0,55.2,10.0,59.0,
1910,Ali,35.0,Peshawar,Data,Masters,7.0,76445.0,98.12,14.0,58.0,
1911,Ayesha,33.0,Quetta,Frontend,Masters,12.0,45796.0,94.51,10.0,37.0,training neural feature prediction model neural prediction analysis model analysis
1912,Hina,43.0,Islamabad,Data,PhD,6.0,87218.0,,18.0,,
1913,Ayesha,42.0,Quetta,Frontend,Bachelors,,179195.0,91.14,9.0,38.0,
1914,Omar,42.0,Karachi,ML,Bachelors,5.0,179294.0,75.92,11.0,,model analysis analysis model prediction analysis analysis
1915,Usman,41.0,Islamabad,Data,Bachelors,3.0,64074.0,73.09,0.0,55.0,system data feature analysis learning model data model learning
1916,Ahmed,42.0,Peshawar,Frontend,Masters,6.0,156088.0,65.72,6.0,47.0,prediction data feature pipeline data training analysis model system
1917,Usman,29.0,Islamabad,Data,,8.0,76839.0,79.05,,,system prediction training data learning training data prediction pipeline model
1918,Usman,29.0,Quetta,Data,PhD,13.0,147112.0,86.49,9.0,52.0,data prediction learning prediction analysis prediction feature feature learning feature
1919,Usman,,Lahore,Frontend,,10.0,,70.55,5.0,37.0,prediction data pipeline pipeline data neural system data pipeline training system
1920,Ahmed,30.0,Islamabad,Frontend,Masters,9.0,108322.0,81.46,16.0,53.0,data feature system prediction model learning learning training learning neural feature pipeline
1921,Fatima,44.0,Peshawar,AI,Bachelors,9.0,96321.0,84.97,17.0,43.0,system training training pipeline learning
1922,Zara,30.0,Karachi,Data,PhD,13.0,150100.0,85.56,4.0,35.0,model data prediction prediction learning analysis feature
1923,Omar,28.0,Lahore,Backend,,6.0,75507.0,52.6,17.0,39.0,pipeline system model training feature
1924,Fatima,44.0,Karachi,Data,Masters,0.0,139244.0,92.99,,37.0,learning feature data prediction analysis
1925,Omar,36.0,Islamabad,Data,Bachelors,,165788.0,,,59.0,prediction learning feature system feature
1926,Sara,37.0,Quetta,Frontend,Bachelors,8.0,135251.0,63.12,7.0,,learning feature training training system neural data analysis
1927,Ayesha,25.0,Quetta,Data,PhD,12.0,63806.0,62.09,12.0,,pipeline learning training learning data analysis training learning prediction
1928,Ayesha,24.0,Peshawar,Data,Bachelors,3.0,170364.0,74.15,,58.0,data system system data prediction
1929,Bilal,,Quetta,Backend,,,76901.0,,10.0,41.0,pipeline feature prediction neural prediction data prediction data model system system
1930,Ayesha,44.0,Lahore,Frontend,Masters,2.0,92127.0,68.92,5.0,46.0,training pipeline learning analysis analysis pipeline
1931,Ahmed,39.0,,Data,,,40453.0,87.49,,42.0,training pipeline pipeline data training data neural
1932,Hina,24.0,Peshawar,ML,PhD,3.0,115432.0,54.84,0.0,48.0,prediction training feature model model prediction learning pipeline system system
1933,Ali,27.0,Islamabad,AI,PhD,12.0,162872.0,73.8,17.0,41.0,training learning neural feature learning system learning feature system neural neural prediction
1934,Bilal,30.0,Islamabad,Backend,Masters,9.0,127362.0,99.58,4.0,45.0,learning prediction prediction system analysis analysis neural analysis data model
1935,Ali,38.0,Quetta,Data,,,50976.0,88.52,,,analysis feature training data model system data training system neural learning
1936,Omar,39.0,Karachi,ML,Masters,1.0,154176.0,60.53,9.0,56.0,model system training training training data
1937,Ali,24.0,Islamabad,Data,Bachelors,13.0,139122.0,75.07,4.0,34.0,training analysis prediction neural data data feature
1938,Ali,30.0,Quetta,Data,PhD,,110404.0,61.68,13.0,54.0,prediction feature system model prediction system
1939,Bilal,21.0,Peshawar,Frontend,PhD,13.0,121932.0,70.48,16.0,45.0,pipeline model training training model system
1940,Sara,43.0,Quetta,Frontend,PhD,0.0,137170.0,89.0,0.0,54.0,data model training neural feature neural
1941,Usman,38.0,Islamabad,Frontend,PhD,11.0,,,1.0,,
1942,Ayesha,25.0,Peshawar,ML,PhD,9.0,133789.0,61.41,6.0,40.0,learning model pipeline pipeline learning learning system neural prediction
1943,Ayesha,35.0,,Data,Bachelors,11.0,,96.11,,46.0,analysis training prediction analysis feature neural learning prediction analysis prediction learning data
1944,Ahmed,37.0,Lahore,AI,Bachelors,0.0,173089.0,79.63,19.0,,data learning feature analysis training
1945,Bilal,23.0,Peshawar,Backend,PhD,12.0,47957.0,69.0,,52.0,neural pipeline neural system model system neural data learning system feature system
1946,Ahmed,32.0,,Frontend,,13.0,,75.1,,43.0,data analysis model analysis feature system analysis pipeline
1947,Hina,22.0,Karachi,Frontend,,7.0,,80.25,4.0,35.0,data model analysis model prediction
1948,Hina,,Peshawar,Data,PhD,13.0,,77.99,11.0,,model system prediction model system data system learning feature feature prediction feature
1949,Ahmed,43.0,Lahore,Data,Bachelors,1.0,91586.0,74.32,,,system training analysis analysis feature model
1950,Bilal,41.0,,ML,Masters,11.0,59252.0,75.25,15.0,59.0,neural training model learning pipeline model pipeline prediction data data pipeline
1951,Ahmed,37.0,Islamabad,ML,Masters,9.0,43543.0,58.82,19.0,57.0,feature learning prediction analysis feature pipeline prediction
1952,Ayesha,42.0,Karachi,Frontend,Masters,4.0,144647.0,90.64,15.0,40.0,neural learning data pipeline prediction model feature pipeline data prediction
1953,Fatima,,Peshawar,Data,,11.0,75031.0,,18.0,41.0,prediction analysis prediction model model feature
1954,Zara,25.0,,AI,Masters,3.0,105747.0,56.55,14.0,42.0,analysis prediction feature model model system prediction learning data
1955,Ali,35.0,,Backend,Masters,7.0,95311.0,,,33.0,system model feature neural prediction prediction feature neural prediction prediction
1956,Zara,23.0,Karachi,Data,Masters,,105867.0,96.62,9.0,36.0,model training neural training prediction learning system training prediction system pipeline analysis
1957,Bilal,27.0,Peshawar,Data,Masters,9.0,128780.0,97.37,,31.0,training prediction model prediction model feature pipeline analysis learning
1958,Zara,31.0,Islamabad,ML,Bachelors,8.0,97196.0,,6.0,35.0,data learning system model system neural
1959,Hina,30.0,Lahore,Backend,PhD,6.0,113705.0,56.78,,35.0,system neural analysis training learning learning
1960,Omar,29.0,,Frontend,PhD,14.0,97894.0,75.92,2.0,,prediction prediction feature learning system system
